    RA_ICRS         DE_ICRS        Plx        pmRA      pmDE      Gmag     BPmag     RPmag    e_Plx 
      deg             deg          mas      mas / yr  mas / yr    mag       mag       mag      mas  
--------------- --------------- ---------- --------- --------- --------- --------- --------- -------
 56.41010746288  23.06253333577     0.2062    -0.689    -1.887 19.303183 20.022760 18.407976  0.3393
 56.39555356328  23.06374917309     0.4168     1.200    -0.503 18.316326 18.743633 17.746773  0.1727
 56.40736347287  23.06699516137     1.3341     7.425    -6.304 18.782513 20.146427 17.573100  0.2479
 56.40148976051  23.06887596535     0.6963    -1.040    -0.526 20.216290 20.872663 19.314041  0.7132
 56.41786154661  23.06888822161     2.6861     3.650    -1.756 20.425600 20.950537 20.188385  1.1080
 56.42098936249  23.07586066296     0.6604     9.993     1.910 20.172483 21.270386 19.039679  0.6370
 56.41329381246  23.08275077067     0.2410     0.056    -0.563 17.606682 17.953352 17.097155  0.1127
 56.38875990808  23.06858461516     2.9408     1.139    -0.816 20.124390 21.705465 18.909754  0.6795
 56.39933090976  23.07372538461         --        --        -- 20.006080 21.126326 18.709757      --
 56.41011743086  23.08120708182     1.1108    -0.280    -3.180 18.901007 20.168858 17.879663  0.2717
 56.36954797832  23.06640771298     0.4204     0.677    -0.526 19.917688 20.271566 19.431467  0.5134
 56.37170896185  23.07214064508     0.0976     0.117    -0.273 19.859750 19.922241 19.138191  0.5222
 56.37173542325  23.07240284738         --        --        -- 21.004675        --        --      --
 56.35184740928  23.06725121476     1.4394    -1.420    -8.599 18.140594 19.443308 17.016893  0.1604
 56.36004102604  23.08187747353     0.3422    -0.388    -1.868 14.881125 15.502092 14.122618  0.0300
 56.38597104346  23.08417519774     0.4051     2.164     0.428 19.972805 20.270481 18.872534  0.6026
 56.39718094409  23.09546802146     3.1196     6.849   -12.486 12.272154 12.672853 11.696389  0.0134
 56.39530801133  23.10225061922     0.1321     0.573    -0.701 17.749520 18.165981 17.189667  0.1242
 56.36578440124  23.09468212145     0.1057     0.768     1.161 18.936195 19.599564 18.130600  0.2783
 56.37971739052  23.09643095044     0.7467    -4.903    -9.275 17.947771 18.677988 17.141687  0.1471
 56.38669401699  23.10557413503     0.4222     3.107     0.519 15.917605 16.338590 15.318149  0.0472
 56.38442346314  23.10485015125     0.9191     2.332   -13.842 20.528957 21.293758 19.388197  0.8822
 56.38082132781  23.11011156955     0.3644     1.378    -3.516 15.401488 15.813416 14.814650  0.0384
 56.41392980990  23.08542004354     1.9674    -0.936    -1.629 20.658302 21.414963 19.808643  1.5759
 56.43167217954  23.09187469943     0.0094     1.687    -2.851 17.827112 17.953339 17.592604  0.1239
 56.43978784302  23.09544571165     0.3631    -1.043    -4.997 20.496977 21.286963 19.396835  1.0802
 56.41527731233  23.09863489048    -0.2183     5.316     8.977 20.739061 21.249586 19.446798  1.1289
 56.41454874048  23.09914749011         --        --        -- 21.033318 21.638557 19.622343      --
 56.41342100760  23.09891113567     0.8252    -0.317    -6.948 17.983818 19.113610 16.936543  0.1377
 56.42123164041  23.10412146152    -1.5447   -38.201   -20.465 20.756346 21.386765 19.379526  1.1256
 56.43259985437  23.10167009446    -2.2447     5.131    -6.674 20.739643 21.208500 19.868973  1.5868
 56.43051631232  23.10714373902         --        --        -- 20.807910 21.006624 20.021100      --
 56.45661388715  23.11575621477     0.6813     1.378    -0.363 19.030394 19.531672 18.454111  0.2550
 56.45214731345  23.11771647756         --        --        -- 21.001510 23.549215 19.901905      --
 56.43188456821  23.11124477241     0.4870     2.694     3.839 17.624752 18.143883 16.924973  0.1173
 56.44295307265  23.11701572937     0.3185     0.623     0.292 17.514116 17.891096 16.971508  0.0990
 56.45047834595  23.11945367235         --        --        -- 21.015310 22.094496 20.161182      --
 56.44918986143  23.13139544710     1.6495     4.279   -14.643 14.783798 15.327884 14.091627  0.0239
 56.45156378449  23.12283307645     0.7444    -4.945    -6.146 16.747688 17.530823 15.897337  0.0716
 56.40853459719  23.11245900420    -0.6271    -0.509    -1.006 19.001848 19.498632 18.555038  0.2550
 56.39136138749  23.11544394393     0.1078     2.660    -1.701 19.638227 20.362930 19.105742  0.4298
 56.42492180641  23.11747278871     1.2780     0.718    -8.458 19.477920 20.370085 18.431217  0.3945
 56.42704209617  23.12781707385     4.0976    -0.984   -20.171 20.304697 21.127396 19.041880  0.8839
 56.43377934729  23.12383826915    -0.1403    -0.834    -3.415 20.652842 21.234653 19.697775  1.1184
 56.44152863731  23.13109379397     0.6129     5.719   -12.159 18.426424 19.316290 17.345810  0.2009
 56.44188492232  23.13097474938         --        --        -- 20.342014        --        --      --
 56.44663310972  23.13589096309         --        --        -- 20.755785 21.417345 19.654455      --
 56.42310653308  23.13992331721    -1.7005     3.306    -3.297 20.694351 20.857914 19.666744  1.4441
 56.07738312354  23.14869758264     0.1551    -0.185    -1.848 18.685421 19.297940 17.869532  0.2617
 56.07627260785  23.14771210507     1.6028     1.249    -1.996 20.162554 20.786184 19.221521  0.8288
 56.30044359949  23.06694785728     0.3057    -0.654    -0.890 18.133158 18.596650 17.487757  0.1775
 56.31901900763  23.06883736733     0.1853     0.715    -1.870 18.407042 18.859362 17.790325  0.1812
 56.32790991063  23.07641263544     2.0719    14.923    -3.603 18.801449 20.405842 17.613834  0.2517
 56.33167737448  23.07692943638    -0.3354     9.373    -8.434 20.190880 20.898602 19.419502  0.6541
 56.30502940550  23.07475039642     0.6485     0.402    -2.471 20.636280 20.921066 19.353148  1.1448
 56.30643922041  23.07671612021     0.4944     1.703     2.093 15.322754 15.767717 14.695516  0.0382
 56.30866164184  23.07392020828     1.9081    -3.473   -15.075 19.235386 20.538942 18.092972  0.3587
 56.29851297393  23.07743669293     0.6539    -3.216    -0.098 10.885021 11.644849 10.035918  0.0174
